d2e9bcb3-1399-4f1b-bc3c-d135d27ab556,Chato Marina,,,,35.8068991,-84.1463374,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.24091,2021-04-12 19:20:29.94812,t
248377e9-09e6-4433-8458-b9493a0b0178,Barton Springs Boat Ramp,,,,35.4529217,-86.22024909999999,5bcdae38-b613-4f01-ad1e-7d804496ac70,2021-04-12 17:21:47.388507,2021-04-12 19:20:29.949694,t
158b3e1f-cc5d-4702-bd54-b06b4387bfde,Whitman Hollow Boat Dock,,,,36.3174026,-84.0943233,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.485779,2021-04-12 19:20:29.951416,t
c989e883-4a99-434a-ba18-a4e1ffdec372,Anchor High Marina,,,,36.2977327,-86.644656,adfc4e74-fee1-44a1-9536-3f740177bebc,2021-04-12 17:21:47.581496,2021-04-12 19:20:29.952989,t
2ab10316-5982-41d6-94c0-8872c2ce1a06,Rock Harbor Marina,,,,36.1595297,-86.8844853,adfc4e74-fee1-44a1-9536-3f740177bebc,2021-04-12 17:21:47.698611,2021-04-12 19:20:29.954577,t
40e440ab-847d-41d0-bcd6-258500a2248d,Sligo Marina,,,,35.9668223,-85.71738239999999,485840c3-b840-477a-9a8b-68994b88c22a,2021-04-12 17:21:47.356942,2021-04-12 19:20:29.956072,t
9c982591-9967-438c-be08-7f99e1a851f0,Cookeville Boat Dock,,,,36.0029773,-85.6532186,485840c3-b840-477a-9a8b-68994b88c22a,2021-04-12 17:21:47.767841,2021-04-12 19:20:29.957621,t
b9a18b29-472a-46b4-8de6-aec7778aa850,Stardust Marina,,,,36.2666908,-84.01858059999999,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.799488,2021-04-12 19:20:29.959285,t
d4e735b5-0846-4185-bec5-bcc40533a1a7,Twin Cove Marina,,,,36.286349,-84.177246,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.871468,2021-04-12 19:20:29.960964,t
54e160c4-6b0c-4f18-95ef-c02814b4c58f,Cedar Grove Marina,,,,36.3651198,-83.71542,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.904211,2021-04-12 19:20:29.962556,t
